,Selection,View,Channel,Begin Time (s),End Time (s),Low Freq (Hz),High Freq (Hz),Begin Path,Species,Family,Order
7446,7447,Spectrogram 1,1,3723.0,3723.5,0.0,12000.0,/Volumes/Public/HD5/BirdVox-70k_unit03/unit03_927899159_08210_1.wav,,sparrow,passerine
7447,7448,Spectrogram 1,1,3723.5,3724.0,0.0,12000.0,/Volumes/Public/HD5/BirdVox-70k_unit03/unit03_927919032_06237_1.wav,,sparrow,passerine
7448,7449,Spectrogram 1,1,3724.0,3724.5,0.0,12000.0,/Volumes/Public/HD5/BirdVox-70k_unit03/unit03_927921479_02684_1.wav,swth,thrush,passerine
7449,7450,Spectrogram 1,1,3724.5,3725.0,0.0,12000.0,/Volumes/Public/HD5/BirdVox-70k_unit03/unit03_927923064_02684_1.wav,swth,thrush,passerine
7450,7451,Spectrogram 1,1,3725.0,3725.5,0.0,12000.0,/Volumes/Public/HD5/BirdVox-70k_unit03/unit03_927925511_02605_1.wav,swth,thrush,passerine
7451,7452,Spectrogram 1,1,3725.5,3726.0,0.0,12000.0,/Volumes/Public/HD5/BirdVox-70k_unit03/unit03_927928920_03158_1.wav,,,passerine
7452,7453,Spectrogram 1,1,3726.0,3726.5,0.0,12000.0,/Volumes/Public/HD5/BirdVox-70k_unit03/unit03_927935064_03395_1.wav,gcth,thrush,passerine
7453,7454,Spectrogram 1,1,3726.5,3727.0,0.0,12000.0,/Volumes/Public/HD5/BirdVox-70k_unit03/unit03_927941016_02684_1.wav,,,passerine
7454,7455,Spectrogram 1,1,3727.0,3727.5,0.0,12000.0,/Volumes/Public/HD5/BirdVox-70k_unit03/unit03_927959400_02368_1.wav,,,passerine
7455,7456,Spectrogram 1,1,3727.5,3728.0,0.0,12000.0,/Volumes/Public/HD5/BirdVox-70k_unit03/unit03_927969119_06868_1.wav,,sparrow,passerine
7456,7457,Spectrogram 1,1,3728.0,3728.5,0.0,12000.0,/Volumes/Public/HD5/BirdVox-70k_unit03/unit03_927974831_03079_1.wav,,,passerine
7457,7458,Spectrogram 1,1,3728.5,3729.0,0.0,12000.0,/Volumes/Public/HD5/BirdVox-70k_unit03/unit03_927978071_03158_1.wav,swth,thrush,passerine
7458,7459,Spectrogram 1,1,3729.0,3729.5,0.0,12000.0,/Volumes/Public/HD5/BirdVox-70k_unit03/unit03_927979632_02447_1.wav,swth,thrush,passerine
7459,7460,Spectrogram 1,1,3729.5,3730.0,0.0,12000.0,/Volumes/Public/HD5/BirdVox-70k_unit03/unit03_927983136_02290_1.wav,swth,thrush,passerine
7460,7461,Spectrogram 1,1,3730.0,3730.5,0.0,12000.0,/Volumes/Public/HD5/BirdVox-70k_unit03/unit03_927990312_03395_1.wav,,,passerine
7461,7462,Spectrogram 1,1,3730.5,3731.0,0.0,12000.0,/Volumes/Public/HD5/BirdVox-70k_unit03/unit03_927992784_02447_1.wav,,,passerine
7462,7463,Spectrogram 1,1,3731.0,3731.5,0.0,12000.0,/Volumes/Public/HD5/BirdVox-70k_unit03/unit03_927993648_03316_1.wav,,,passerine
7463,7464,Spectrogram 1,1,3731.5,3732.0,0.0,12000.0,/Volumes/Public/HD5/BirdVox-70k_unit03/unit03_927998544_02763_1.wav,,,passerine
7464,7465,Spectrogram 1,1,3732.0,3732.5,0.0,12000.0,/Volumes/Public/HD5/BirdVox-70k_unit03/unit03_928005288_02842_1.wav,swth,thrush,passerine
7465,7466,Spectrogram 1,1,3732.5,3733.0,0.0,12000.0,/Volumes/Public/HD5/BirdVox-70k_unit03/unit03_928021248_02605_1.wav,swth,thrush,passerine
7466,7467,Spectrogram 1,1,3733.0,3733.5,0.0,12000.0,/Volumes/Public/HD5/BirdVox-70k_unit03/unit03_928025184_01974_1.wav,,,passerine
7467,7468,Spectrogram 1,1,3733.5,3734.0,0.0,12000.0,/Volumes/Public/HD5/BirdVox-70k_unit03/unit03_928031664_02842_1.wav,swth,thrush,passerine
7468,7469,Spectrogram 1,1,3734.0,3734.5,0.0,12000.0,/Volumes/Public/HD5/BirdVox-70k_unit03/unit03_928035431_02921_1.wav,,thrush,passerine
7469,7470,Spectrogram 1,1,3734.5,3735.0,0.0,12000.0,/Volumes/Public/HD5/BirdVox-70k_unit03/unit03_928043136_03474_1.wav,gcth,thrush,passerine
7470,7471,Spectrogram 1,1,3735.0,3735.5,0.0,12000.0,/Volumes/Public/HD5/BirdVox-70k_unit03/unit03_928046280_02605_1.wav,gcth,thrush,passerine
7471,7472,Spectrogram 1,1,3735.5,3736.0,0.0,12000.0,/Volumes/Public/HD5/BirdVox-70k_unit03/unit03_928060464_03395_1.wav,,,passerine
7472,7473,Spectrogram 1,1,3736.0,3736.5,0.0,12000.0,/Volumes/Public/HD5/BirdVox-70k_unit03/unit03_928063176_02921_1.wav,,,passerine
7473,7474,Spectrogram 1,1,3736.5,3737.0,0.0,12000.0,/Volumes/Public/HD5/BirdVox-70k_unit03/unit03_928067400_02842_1.wav,swth,thrush,passerine
7474,7475,Spectrogram 1,1,3737.0,3737.5,0.0,12000.0,/Volumes/Public/HD5/BirdVox-70k_unit03/unit03_928078944_02526_1.wav,,,passerine
7475,7476,Spectrogram 1,1,3737.5,3738.0,0.0,12000.0,/Volumes/Public/HD5/BirdVox-70k_unit03/unit03_928082592_03000_1.wav,swth,thrush,passerine
7476,7477,Spectrogram 1,1,3738.0,3738.5,0.0,12000.0,/Volumes/Public/HD5/BirdVox-70k_unit03/unit03_928089335_02842_1.wav,swth,thrush,passerine
7477,7478,Spectrogram 1,1,3738.5,3739.0,0.0,12000.0,/Volumes/Public/HD5/BirdVox-70k_unit03/unit03_928090560_02368_1.wav,swth,thrush,passerine
7478,7479,Spectrogram 1,1,3739.0,3739.5,0.0,12000.0,/Volumes/Public/HD5/BirdVox-70k_unit03/unit03_928098791_03000_1.wav,swth,thrush,passerine
7479,7480,Spectrogram 1,1,3739.5,3740.0,0.0,12000.0,/Volumes/Public/HD5/BirdVox-70k_unit03/unit03_928123416_06710_1.wav,,,passerine
7480,7481,Spectrogram 1,1,3740.0,3740.5,0.0,12000.0,/Volumes/Public/HD5/BirdVox-70k_unit03/unit03_928131384_02842_1.wav,,,passerine
7481,7482,Spectrogram 1,1,3740.5,3741.0,0.0,12000.0,/Volumes/Public/HD5/BirdVox-70k_unit03/unit03_928134000_02684_1.wav,,,passerine
7482,7483,Spectrogram 1,1,3741.0,3741.5,0.0,12000.0,/Volumes/Public/HD5/BirdVox-70k_unit03/unit03_928139712_03158_1.wav,woth,thrush,passerine
7483,7484,Spectrogram 1,1,3741.5,3742.0,0.0,12000.0,/Volumes/Public/HD5/BirdVox-70k_unit03/unit03_928147920_02526_1.wav,,,passerine
7484,7485,Spectrogram 1,1,3742.0,3742.5,0.0,12000.0,/Volumes/Public/HD5/BirdVox-70k_unit03/unit03_928152744_02368_1.wav,,,passerine
7485,7486,Spectrogram 1,1,3742.5,3743.0,0.0,12000.0,/Volumes/Public/HD5/BirdVox-70k_unit03/unit03_928167888_02526_1.wav,swth,thrush,passerine
7486,7487,Spectrogram 1,1,3743.0,3743.5,0.0,12000.0,/Volumes/Public/HD5/BirdVox-70k_unit03/unit03_928170360_02526_1.wav,swth,thrush,passerine
7487,7488,Spectrogram 1,1,3743.5,3744.0,0.0,12000.0,/Volumes/Public/HD5/BirdVox-70k_unit03/unit03_928172280_02526_1.wav,swth,thrush,passerine
7488,7489,Spectrogram 1,1,3744.0,3744.5,0.0,12000.0,/Volumes/Public/HD5/BirdVox-70k_unit03/unit03_928173144_03158_1.wav,swth,thrush,passerine
7489,7490,Spectrogram 1,1,3744.5,3745.0,0.0,12000.0,/Volumes/Public/HD5/BirdVox-70k_unit03/unit03_928182864_03000_1.wav,,,passerine
7490,7491,Spectrogram 1,1,3745.0,3745.5,0.0,12000.0,/Volumes/Public/HD5/BirdVox-70k_unit03/unit03_928187904_02763_1.wav,,,passerine
7491,7492,Spectrogram 1,1,3745.5,3746.0,0.0,12000.0,/Volumes/Public/HD5/BirdVox-70k_unit03/unit03_928198200_02763_1.wav,,,passerine
7492,7493,Spectrogram 1,1,3746.0,3746.5,0.0,12000.0,/Volumes/Public/HD5/BirdVox-70k_unit03/unit03_928205736_02526_1.wav,,,passerine
7493,7494,Spectrogram 1,1,3746.5,3747.0,0.0,12000.0,/Volumes/Public/HD5/BirdVox-70k_unit03/unit03_928213344_07263_1.wav,,warbler,passerine
7494,7495,Spectrogram 1,1,3747.0,3747.5,0.0,12000.0,/Volumes/Public/HD5/BirdVox-70k_unit03/unit03_928231391_06710_1.wav,,warbler,passerine
7495,7496,Spectrogram 1,1,3747.5,3748.0,0.0,12000.0,/Volumes/Public/HD5/BirdVox-70k_unit03/unit03_928236479_02605_1.wav,,,passerine
7496,7497,Spectrogram 1,1,3748.0,3748.5,0.0,12000.0,/Volumes/Public/HD5/BirdVox-70k_unit03/unit03_928237968_02684_1.wav,,,passerine
7497,7498,Spectrogram 1,1,3748.5,3749.0,0.0,12000.0,/Volumes/Public/HD5/BirdVox-70k_unit03/unit03_928239096_03000_1.wav,,,passerine
7498,7499,Spectrogram 1,1,3749.0,3749.5,0.0,12000.0,/Volumes/Public/HD5/BirdVox-70k_unit03/unit03_928241736_07263_1.wav,,warbler,passerine
7499,7500,Spectrogram 1,1,3749.5,3750.0,0.0,12000.0,/Volumes/Public/HD5/BirdVox-70k_unit03/unit03_928244880_02526_1.wav,swth,thrush,passerine
7500,7501,Spectrogram 1,1,3750.0,3750.5,0.0,12000.0,/Volumes/Public/HD5/BirdVox-70k_unit03/unit03_928261608_03553_1.wav,gcth,thrush,passerine
7501,7502,Spectrogram 1,1,3750.5,3751.0,0.0,12000.0,/Volumes/Public/HD5/BirdVox-70k_unit03/unit03_928263791_02526_1.wav,,thrush,passerine
7502,7503,Spectrogram 1,1,3751.0,3751.5,0.0,12000.0,/Volumes/Public/HD5/BirdVox-70k_unit03/unit03_928267128_03079_1.wav,swth,thrush,passerine
7503,7504,Spectrogram 1,1,3751.5,3752.0,0.0,12000.0,/Volumes/Public/HD5/BirdVox-70k_unit03/unit03_928267560_06553_1.wav,swth,thrush,passerine
7504,7505,Spectrogram 1,1,3752.0,3752.5,0.0,12000.0,/Volumes/Public/HD5/BirdVox-70k_unit03/unit03_928275528_02763_1.wav,swth,thrush,passerine
7505,7506,Spectrogram 1,1,3752.5,3753.0,0.0,12000.0,/Volumes/Public/HD5/BirdVox-70k_unit03/unit03_928289544_02684_1.wav,swth,thrush,passerine
7506,7507,Spectrogram 1,1,3753.0,3753.5,0.0,12000.0,/Volumes/Public/HD5/BirdVox-70k_unit03/unit03_928292880_02684_1.wav,swth,thrush,passerine
7507,7508,Spectrogram 1,1,3753.5,3754.0,0.0,12000.0,/Volumes/Public/HD5/BirdVox-70k_unit03/unit03_928297776_02763_1.wav,swth,thrush,passerine
7508,7509,Spectrogram 1,1,3754.0,3754.5,0.0,12000.0,/Volumes/Public/HD5/BirdVox-70k_unit03/unit03_928300655_02684_1.wav,swth,thrush,passerine
7509,7510,Spectrogram 1,1,3754.5,3755.0,0.0,12000.0,/Volumes/Public/HD5/BirdVox-70k_unit03/unit03_928324320_03158_1.wav,swth,thrush,passerine
7510,7511,Spectrogram 1,1,3755.0,3755.5,0.0,12000.0,/Volumes/Public/HD5/BirdVox-70k_unit03/unit03_928329744_03632_1.wav,,thrush,passerine
7511,7512,Spectrogram 1,1,3755.5,3756.0,0.0,12000.0,/Volumes/Public/HD5/BirdVox-70k_unit03/unit03_928349615_02526_1.wav,,thrush,passerine
7512,7513,Spectrogram 1,1,3756.0,3756.5,0.0,12000.0,/Volumes/Public/HD5/BirdVox-70k_unit03/unit03_928354776_02684_1.wav,swth,thrush,passerine
7513,7514,Spectrogram 1,1,3756.5,3757.0,0.0,12000.0,/Volumes/Public/HD5/BirdVox-70k_unit03/unit03_928356000_02684_1.wav,,thrush,passerine
7514,7515,Spectrogram 1,1,3757.0,3757.5,0.0,12000.0,/Volumes/Public/HD5/BirdVox-70k_unit03/unit03_928360655_02684_1.wav,woth,thrush,passerine
7515,7516,Spectrogram 1,1,3757.5,3758.0,0.0,12000.0,/Volumes/Public/HD5/BirdVox-70k_unit03/unit03_928366344_02684_1.wav,,thrush,passerine
7516,7517,Spectrogram 1,1,3758.0,3758.5,0.0,12000.0,/Volumes/Public/HD5/BirdVox-70k_unit03/unit03_928375200_02684_1.wav,swth,thrush,passerine
7517,7518,Spectrogram 1,1,3758.5,3759.0,0.0,12000.0,/Volumes/Public/HD5/BirdVox-70k_unit03/unit03_928385424_02684_1.wav,swth,thrush,passerine
7518,7519,Spectrogram 1,1,3759.0,3759.5,0.0,12000.0,/Volumes/Public/HD5/BirdVox-70k_unit03/unit03_928390680_08290_1.wav,,warbler,passerine
7519,7520,Spectrogram 1,1,3759.5,3760.0,0.0,12000.0,/Volumes/Public/HD5/BirdVox-70k_unit03/unit03_928396295_02526_1.wav,swth,thrush,passerine
7520,7521,Spectrogram 1,1,3760.0,3760.5,0.0,12000.0,/Volumes/Public/HD5/BirdVox-70k_unit03/unit03_928402416_02842_1.wav,,,passerine
7521,7522,Spectrogram 1,1,3760.5,3761.0,0.0,12000.0,/Volumes/Public/HD5/BirdVox-70k_unit03/unit03_928411176_02447_1.wav,,thrush,passerine
7522,7523,Spectrogram 1,1,3761.0,3761.5,0.0,12000.0,/Volumes/Public/HD5/BirdVox-70k_unit03/unit03_928413983_03079_1.wav,,thrush,passerine
7523,7524,Spectrogram 1,1,3761.5,3762.0,0.0,12000.0,/Volumes/Public/HD5/BirdVox-70k_unit03/unit03_928427831_02684_1.wav,swth,thrush,passerine
7524,7525,Spectrogram 1,1,3762.0,3762.5,0.0,12000.0,/Volumes/Public/HD5/BirdVox-70k_unit03/unit03_928430712_02684_1.wav,swth,thrush,passerine
7525,7526,Spectrogram 1,1,3762.5,3763.0,0.0,12000.0,/Volumes/Public/HD5/BirdVox-70k_unit03/unit03_928440528_02763_1.wav,swth,thrush,passerine
7526,7527,Spectrogram 1,1,3763.0,3763.5,0.0,12000.0,/Volumes/Public/HD5/BirdVox-70k_unit03/unit03_928441560_06947_1.wav,swth,thrush,passerine
7527,7528,Spectrogram 1,1,3763.5,3764.0,0.0,12000.0,/Volumes/Public/HD5/BirdVox-70k_unit03/unit03_928457328_06710_1.wav,btbw,warbler,passerine
7528,7529,Spectrogram 1,1,3764.0,3764.5,0.0,12000.0,/Volumes/Public/HD5/BirdVox-70k_unit03/unit03_928461528_07737_1.wav,,,passerine
7529,7530,Spectrogram 1,1,3764.5,3765.0,0.0,12000.0,/Volumes/Public/HD5/BirdVox-70k_unit03/unit03_928468799_03237_1.wav,swth,thrush,passerine
7530,7531,Spectrogram 1,1,3765.0,3765.5,0.0,12000.0,/Volumes/Public/HD5/BirdVox-70k_unit03/unit03_928474584_03000_1.wav,,thrush,passerine
7531,7532,Spectrogram 1,1,3765.5,3766.0,0.0,12000.0,/Volumes/Public/HD5/BirdVox-70k_unit03/unit03_928476768_03237_1.wav,,thrush,passerine
7532,7533,Spectrogram 1,1,3766.0,3766.5,0.0,12000.0,/Volumes/Public/HD5/BirdVox-70k_unit03/unit03_928481016_03000_1.wav,,thrush,passerine
7533,7534,Spectrogram 1,1,3766.5,3767.0,0.0,12000.0,/Volumes/Public/HD5/BirdVox-70k_unit03/unit03_928497960_02842_1.wav,swth,thrush,passerine
7534,7535,Spectrogram 1,1,3767.0,3767.5,0.0,12000.0,/Volumes/Public/HD5/BirdVox-70k_unit03/unit03_928502952_03474_1.wav,,,passerine
7535,7536,Spectrogram 1,1,3767.5,3768.0,0.0,12000.0,/Volumes/Public/HD5/BirdVox-70k_unit03/unit03_928505856_02842_1.wav,,,passerine
7536,7537,Spectrogram 1,1,3768.0,3768.5,0.0,12000.0,/Volumes/Public/HD5/BirdVox-70k_unit03/unit03_928509791_06632_1.wav,,,passerine
7537,7538,Spectrogram 1,1,3768.5,3769.0,0.0,12000.0,/Volumes/Public/HD5/BirdVox-70k_unit03/unit03_928518024_06790_1.wav,,,passerine
7538,7539,Spectrogram 1,1,3769.0,3769.5,0.0,12000.0,/Volumes/Public/HD5/BirdVox-70k_unit03/unit03_928521791_02921_1.wav,swth,thrush,passerine
7539,7540,Spectrogram 1,1,3769.5,3770.0,0.0,12000.0,/Volumes/Public/HD5/BirdVox-70k_unit03/unit03_928523184_02526_1.wav,swth,thrush,passerine
7540,7541,Spectrogram 1,1,3770.0,3770.5,0.0,12000.0,/Volumes/Public/HD5/BirdVox-70k_unit03/unit03_928535712_02763_1.wav,swth,thrush,passerine
7541,7542,Spectrogram 1,1,3770.5,3771.0,0.0,12000.0,/Volumes/Public/HD5/BirdVox-70k_unit03/unit03_928537824_03868_1.wav,swth,thrush,passerine
7542,7543,Spectrogram 1,1,3771.0,3771.5,0.0,12000.0,/Volumes/Public/HD5/BirdVox-70k_unit03/unit03_928539648_02684_1.wav,,thrush,passerine
7543,7544,Spectrogram 1,1,3771.5,3772.0,0.0,12000.0,/Volumes/Public/HD5/BirdVox-70k_unit03/unit03_928543776_02684_1.wav,swth,thrush,passerine
7544,7545,Spectrogram 1,1,3772.0,3772.5,0.0,12000.0,/Volumes/Public/HD5/BirdVox-70k_unit03/unit03_928547352_05921_1.wav,btbw,warbler,passerine
7545,7546,Spectrogram 1,1,3772.5,3773.0,0.0,12000.0,/Volumes/Public/HD5/BirdVox-70k_unit03/unit03_928556111_06316_1.wav,,warbler,passerine
7546,7547,Spectrogram 1,1,3773.0,3773.5,0.0,12000.0,/Volumes/Public/HD5/BirdVox-70k_unit03/unit03_928557696_03000_1.wav,swth,thrush,passerine
7547,7548,Spectrogram 1,1,3773.5,3774.0,0.0,12000.0,/Volumes/Public/HD5/BirdVox-70k_unit03/unit03_928562856_02684_1.wav,swth,thrush,passerine
7548,7549,Spectrogram 1,1,3774.0,3774.5,0.0,12000.0,/Volumes/Public/HD5/BirdVox-70k_unit03/unit03_928571448_02447_1.wav,swth,thrush,passerine
7549,7550,Spectrogram 1,1,3774.5,3775.0,0.0,12000.0,/Volumes/Public/HD5/BirdVox-70k_unit03/unit03_928575648_02605_1.wav,,,passerine
7550,7551,Spectrogram 1,1,3775.0,3775.5,0.0,12000.0,/Volumes/Public/HD5/BirdVox-70k_unit03/unit03_928579680_03316_1.wav,,,passerine
7551,7552,Spectrogram 1,1,3775.5,3776.0,0.0,12000.0,/Volumes/Public/HD5/BirdVox-70k_unit03/unit03_928582920_02605_1.wav,swth,thrush,passerine
7552,7553,Spectrogram 1,1,3776.0,3776.5,0.0,12000.0,/Volumes/Public/HD5/BirdVox-70k_unit03/unit03_928587552_03632_1.wav,,,passerine
7553,7554,Spectrogram 1,1,3776.5,3777.0,0.0,12000.0,/Volumes/Public/HD5/BirdVox-70k_unit03/unit03_928597272_03158_1.wav,,,passerine
7554,7555,Spectrogram 1,1,3777.0,3777.5,0.0,12000.0,/Volumes/Public/HD5/BirdVox-70k_unit03/unit03_928608144_02763_1.wav,,,passerine
7555,7556,Spectrogram 1,1,3777.5,3778.0,0.0,12000.0,/Volumes/Public/HD5/BirdVox-70k_unit03/unit03_928610688_02526_1.wav,,sparrow,passerine
7556,7557,Spectrogram 1,1,3778.0,3778.5,0.0,12000.0,/Volumes/Public/HD5/BirdVox-70k_unit03/unit03_928615488_02763_1.wav,,sparrow,passerine
7557,7558,Spectrogram 1,1,3778.5,3779.0,0.0,12000.0,/Volumes/Public/HD5/BirdVox-70k_unit03/unit03_928618992_02763_1.wav,,sparrow,passerine
7558,7559,Spectrogram 1,1,3779.0,3779.5,0.0,12000.0,/Volumes/Public/HD5/BirdVox-70k_unit03/unit03_928637568_07026_1.wav,,warbler,passerine
7559,7560,Spectrogram 1,1,3779.5,3780.0,0.0,12000.0,/Volumes/Public/HD5/BirdVox-70k_unit03/unit03_928644576_02763_1.wav,,warbler,passerine
7560,7561,Spectrogram 1,1,3780.0,3780.5,0.0,12000.0,/Volumes/Public/HD5/BirdVox-70k_unit03/unit03_928645104_06947_1.wav,,warbler,passerine
7561,7562,Spectrogram 1,1,3780.5,3781.0,0.0,12000.0,/Volumes/Public/HD5/BirdVox-70k_unit03/unit03_928648248_02921_1.wav,,,passerine
7562,7563,Spectrogram 1,1,3781.0,3781.5,0.0,12000.0,/Volumes/Public/HD5/BirdVox-70k_unit03/unit03_928655255_02842_1.wav,swth,thrush,passerine
7563,7564,Spectrogram 1,1,3781.5,3782.0,0.0,12000.0,/Volumes/Public/HD5/BirdVox-70k_unit03/unit03_928658136_02763_1.wav,swth,thrush,passerine
7564,7565,Spectrogram 1,1,3782.0,3782.5,0.0,12000.0,/Volumes/Public/HD5/BirdVox-70k_unit03/unit03_928661831_02921_1.wav,swth,thrush,passerine
7565,7566,Spectrogram 1,1,3782.5,3783.0,0.0,12000.0,/Volumes/Public/HD5/BirdVox-70k_unit03/unit03_928667352_06553_1.wav,,warbler,passerine
7566,7567,Spectrogram 1,1,3783.0,3783.5,0.0,12000.0,/Volumes/Public/HD5/BirdVox-70k_unit03/unit03_928674000_02684_1.wav,swth,thrush,passerine
7567,7568,Spectrogram 1,1,3783.5,3784.0,0.0,12000.0,/Volumes/Public/HD5/BirdVox-70k_unit03/unit03_928678464_02842_1.wav,swth,thrush,passerine
7568,7569,Spectrogram 1,1,3784.0,3784.5,0.0,12000.0,/Volumes/Public/HD5/BirdVox-70k_unit03/unit03_928684320_07500_1.wav,,,passerine
7569,7570,Spectrogram 1,1,3784.5,3785.0,0.0,12000.0,/Volumes/Public/HD5/BirdVox-70k_unit03/unit03_928687056_02605_1.wav,,,passerine
7570,7571,Spectrogram 1,1,3785.0,3785.5,0.0,12000.0,/Volumes/Public/HD5/BirdVox-70k_unit03/unit03_928692288_06079_1.wav,bbwa,warbler,passerine
7571,7572,Spectrogram 1,1,3785.5,3786.0,0.0,12000.0,/Volumes/Public/HD5/BirdVox-70k_unit03/unit03_928700184_05526_1.wav,btbw,warbler,passerine
7572,7573,Spectrogram 1,1,3786.0,3786.5,0.0,12000.0,/Volumes/Public/HD5/BirdVox-70k_unit03/unit03_928701935_02842_1.wav,,,passerine
7573,7574,Spectrogram 1,1,3786.5,3787.0,0.0,12000.0,/Volumes/Public/HD5/BirdVox-70k_unit03/unit03_928704479_07342_1.wav,,,passerine
7574,7575,Spectrogram 1,1,3787.0,3787.5,0.0,12000.0,/Volumes/Public/HD5/BirdVox-70k_unit03/unit03_928704552_03079_1.wav,,,passerine
7575,7576,Spectrogram 1,1,3787.5,3788.0,0.0,12000.0,/Volumes/Public/HD5/BirdVox-70k_unit03/unit03_928712784_06868_1.wav,,warbler,passerine
7576,7577,Spectrogram 1,1,3788.0,3788.5,0.0,12000.0,/Volumes/Public/HD5/BirdVox-70k_unit03/unit03_928716216_03079_1.wav,,,passerine
7577,7578,Spectrogram 1,1,3788.5,3789.0,0.0,12000.0,/Volumes/Public/HD5/BirdVox-70k_unit03/unit03_928718040_04342_1.wav,swth,thrush,passerine
7578,7579,Spectrogram 1,1,3789.0,3789.5,0.0,12000.0,/Volumes/Public/HD5/BirdVox-70k_unit03/unit03_928722071_02842_1.wav,swth,thrush,passerine
7579,7580,Spectrogram 1,1,3789.5,3790.0,0.0,12000.0,/Volumes/Public/HD5/BirdVox-70k_unit03/unit03_928726896_02526_1.wav,swth,thrush,passerine
7580,7581,Spectrogram 1,1,3790.0,3790.5,0.0,12000.0,/Volumes/Public/HD5/BirdVox-70k_unit03/unit03_928732751_03237_1.wav,woth,thrush,passerine
7581,7582,Spectrogram 1,1,3790.5,3791.0,0.0,12000.0,/Volumes/Public/HD5/BirdVox-70k_unit03/unit03_928735920_02368_1.wav,,thrush,passerine
7582,7583,Spectrogram 1,1,3791.0,3791.5,0.0,12000.0,/Volumes/Public/HD5/BirdVox-70k_unit03/unit03_928737408_03079_1.wav,,thrush,passerine
7583,7584,Spectrogram 1,1,3791.5,3792.0,0.0,12000.0,/Volumes/Public/HD5/BirdVox-70k_unit03/unit03_928741872_06553_1.wav,,warbler,passerine
7584,7585,Spectrogram 1,1,3792.0,3792.5,0.0,12000.0,/Volumes/Public/HD5/BirdVox-70k_unit03/unit03_928744224_02447_1.wav,,thrush,passerine
7585,7586,Spectrogram 1,1,3792.5,3793.0,0.0,12000.0,/Volumes/Public/HD5/BirdVox-70k_unit03/unit03_928747391_03710_1.wav,,thrush,passerine
7586,7587,Spectrogram 1,1,3793.0,3793.5,0.0,12000.0,/Volumes/Public/HD5/BirdVox-70k_unit03/unit03_928747560_02684_1.wav,,thrush,passerine
7587,7588,Spectrogram 1,1,3793.5,3794.0,0.0,12000.0,/Volumes/Public/HD5/BirdVox-70k_unit03/unit03_928752648_06474_1.wav,,warbler,passerine
7588,7589,Spectrogram 1,1,3794.0,3794.5,0.0,12000.0,/Volumes/Public/HD5/BirdVox-70k_unit03/unit03_928757280_02684_1.wav,swth,thrush,passerine
7589,7590,Spectrogram 1,1,3794.5,3795.0,0.0,12000.0,/Volumes/Public/HD5/BirdVox-70k_unit03/unit03_928767431_02763_1.wav,swth,thrush,passerine
7590,7591,Spectrogram 1,1,3795.0,3795.5,0.0,12000.0,/Volumes/Public/HD5/BirdVox-70k_unit03/unit03_928770864_02526_1.wav,swth,thrush,passerine
7591,7592,Spectrogram 1,1,3795.5,3796.0,0.0,12000.0,/Volumes/Public/HD5/BirdVox-70k_unit03/unit03_928775760_02526_1.wav,,,passerine
7592,7593,Spectrogram 1,1,3796.0,3796.5,0.0,12000.0,/Volumes/Public/HD5/BirdVox-70k_unit03/unit03_928777344_06079_1.wav,,warbler,passerine
7593,7594,Spectrogram 1,1,3796.5,3797.0,0.0,12000.0,/Volumes/Public/HD5/BirdVox-70k_unit03/unit03_928779624_03474_1.wav,,thrush,passerine
7594,7595,Spectrogram 1,1,3797.0,3797.5,0.0,12000.0,/Volumes/Public/HD5/BirdVox-70k_unit03/unit03_928787496_06474_1.wav,,,passerine
7595,7596,Spectrogram 1,1,3797.5,3798.0,0.0,12000.0,/Volumes/Public/HD5/BirdVox-70k_unit03/unit03_928790784_02526_1.wav,,thrush,passerine
7596,7597,Spectrogram 1,1,3798.0,3798.5,0.0,12000.0,/Volumes/Public/HD5/BirdVox-70k_unit03/unit03_928800888_02921_1.wav,,thrush,passerine
7597,7598,Spectrogram 1,1,3798.5,3799.0,0.0,12000.0,/Volumes/Public/HD5/BirdVox-70k_unit03/unit03_928810344_02290_1.wav,,thrush,passerine
7598,7599,Spectrogram 1,1,3799.0,3799.5,0.0,12000.0,/Volumes/Public/HD5/BirdVox-70k_unit03/unit03_928817880_07421_1.wav,,warbler,passerine
7599,7600,Spectrogram 1,1,3799.5,3800.0,0.0,12000.0,/Volumes/Public/HD5/BirdVox-70k_unit03/unit03_928824096_02842_1.wav,swth,thrush,passerine
7600,7601,Spectrogram 1,1,3800.0,3800.5,0.0,12000.0,/Volumes/Public/HD5/BirdVox-70k_unit03/unit03_928828920_07658_1.wav,,,passerine
7601,7602,Spectrogram 1,1,3800.5,3801.0,0.0,12000.0,/Volumes/Public/HD5/BirdVox-70k_unit03/unit03_928830576_03395_1.wav,,,passerine
7602,7603,Spectrogram 1,1,3801.0,3801.5,0.0,12000.0,/Volumes/Public/HD5/BirdVox-70k_unit03/unit03_928833479_02684_1.wav,,,passerine
7603,7604,Spectrogram 1,1,3801.5,3802.0,0.0,12000.0,/Volumes/Public/HD5/BirdVox-70k_unit03/unit03_928839168_02605_1.wav,swth,thrush,passerine
7604,7605,Spectrogram 1,1,3802.0,3802.5,0.0,12000.0,/Volumes/Public/HD5/BirdVox-70k_unit03/unit03_928839335_06947_1.wav,swth,thrush,passerine
7605,7606,Spectrogram 1,1,3802.5,3803.0,0.0,12000.0,/Volumes/Public/HD5/BirdVox-70k_unit03/unit03_928841184_03790_1.wav,,,passerine
